observation_id,species,common_name,iconic_taxon,latitude,longitude,observed_on
211751595,Mergus serrator,Red-breasted Merganser,Aves,49.2952332626,-123.1521799858,2024-04-28
211751596,Phoca vitulina richardii,Pacific Harbor Seal,Mammalia,49.2952332626,-123.1521799858,2024-04-28
211751599,Urile pelagicus,Pelagic Cormorant,Aves,49.2952332626,-123.1521799858,2024-04-28
211751614,Chroicocephalus philadelphia,Bonaparte's Gull,Aves,49.2952332626,-123.1521799858,2024-04-28
211751618,Larus glaucescens × occidentalis,Olympic Gull,Aves,49.2952332626,-123.1521799858,2024-04-28
211751619,Melanitta perspicillata,Surf Scoter,Aves,49.2952332626,-123.1521799858,2024-04-28
211751631,Larus brachyrhynchus,Short-billed Gull,Aves,49.2959407269,-123.1391005299,2024-04-28
211751632,Mareca americana,American Wigeon,Aves,49.2959407269,-123.1391005299,2024-04-28
211751633,Setophaga coronata coronata × auduboni,Myrtle × Audubon's Warbler,Aves,49.2959407269,-123.1391005299,2024-04-28
211751640,Anas platyrhynchos,Mallard,Aves,49.2959407269,-123.1391005299,2024-04-28
211752918,Rubus parviflorus,thimbleberry,Plantae,49.0316223356,-122.6852344301,2024-04-29
211752920,Melospiza melodia,Song Sparrow,Aves,49.0320512334,-122.6856313971,2024-04-29
211752922,Picea sitchensis,Sitka spruce,Plantae,49.032381958,-122.6857175534,2024-04-29
211752930,Prunus emarginata,Bitter cherry,Plantae,49.0319843923,-122.6873645927,2024-04-29
211752931,Trillium ovatum,Pacific trillium,Plantae,49.0363682821,-122.6838262595,2024-04-29
211752933,Poecile rufescens,Chestnut-backed Chickadee,Aves,49.0367158958,-122.6840984915,2024-04-29
211752939,Prosartes hookeri,Hooker's fairybells,Plantae,49.0369415785,-122.6836404992,2024-04-29
211752940,Setophaga coronata auduboni,Audubon's Warbler,Aves,49.0372513578,-122.6832827527,2024-04-29
211752949,Tellima grandiflora,fringe cups,Plantae,49.038587856,-122.6832326272,2024-04-29
211752954,Bucephala albeola,Bufflehead,Aves,49.0391354186,-122.6861079552,2024-04-29
211752955,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.0393654616,-122.6852496483,2024-04-29
211752961,Branta canadensis,Canada Goose,Aves,49.0393316279,-122.684430271,2024-04-29
211752963,Tachycineta bicolor,Tree Swallow,Aves,49.0394033239,-122.6841386486,2024-04-29
211752965,Tachycineta bicolor,Tree Swallow,Aves,49.0392849566,-122.684176058,2024-04-29
211752970,Tachycineta thalassina,Violet-green Swallow,Aves,49.0393886926,-122.6840702627,2024-04-29
211752971,Podilymbus podiceps,Pied-billed Grebe,Aves,49.039603991,-122.6849636896,2024-04-29
211752972,Haliaeetus leucocephalus,Bald Eagle,Aves,49.0386775299,-122.6840002783,2024-04-29
211752979,Turdus migratorius,American Robin,Aves,49.0391496709,-122.68542072,2024-04-29
211752980,Tachycineta thalassina,Violet-green Swallow,Aves,49.0393222924,-122.6845097719,2024-04-29
211752981,Stelgidopteryx serripennis,Northern Rough-winged Swallow,Aves,49.0392691519,-122.684522854,2024-04-29
211752987,Pinaceae,pine family,Plantae,49.25956875,-122.75224003,2024-04-29
211752989,Mareca strepera,Gadwall,Aves,49.0393341397,-122.6842079459,2024-04-29
211752990,Scathophaga furcata,Furcate Dung Fly,Insecta,49.0387895348,-122.6858195363,2024-04-29
211752993,Ichneumonoidea,Ichneumonid and Braconid Wasps,Insecta,49.0334215609,-122.6878632951,2024-04-29
211752998,Spinus tristis,American Goldfinch,Aves,49.0335047634,-122.6886937298,2024-04-29
211753000,Haemorhous mexicanus,House Finch,Aves,49.0331556221,-122.6884786896,2024-04-29
211753001,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.0331887785,-122.6884131334,2024-04-29
211753290,Ajuga,Bugles,Plantae,49.3028,-123.0038266667,2024-04-29
211753530,Pinaceae,pine family,Plantae,49.2595669,-122.75219846,2024-04-29
211754258,Homo sapiens,Human,Mammalia,49.3010872876,-122.767845484,2024-04-29
211754483,Angiospermae,Flowering Plants,Plantae,49.25948209,-122.75218691,2024-04-29
211754533,Syringa,Lilacs,Plantae,49.1262694444,-122.6823055556,2024-04-27
211755000,Rubus,brambles,Plantae,49.259316,-122.7520497,2024-04-29
211755075,Cornus nuttallii,Pacific Dogwood,Plantae,49.1262694444,-122.6823055556,2024-04-27
211755181,Magnoliopsida,Dicots,Plantae,49.25935992,-122.75229185,2024-04-29
211755379,Viburnum plicatum,Japanese snowball,Plantae,49.1262166667,-122.6841027778,2024-04-27
211755702,Magnoliopsida,Dicots,Plantae,49.25942979,-122.7522039,2024-04-29
211756054,Angiospermae,Flowering Plants,Plantae,49.259498635,-122.7521575506,2024-04-29
211756525,Plantago major,greater plantain,Plantae,49.25948173,-122.75205259,2024-04-29
211756818,Homo sapiens,Human,Mammalia,49.2099152357,-122.6953303477,2024-04-29
211757002,Rubus,brambles,Plantae,49.25948706,-122.75213162,2024-04-29
211757647,Poales,"Grasses, Sedges, Cattails, and Allies",Plantae,49.3023333333,-123.0040916667,2024-04-29
211758657,Wisteria sinensis,Chinese wisteria,Plantae,49.2595169517,-122.7516504731,2024-04-29
211759105,Cardamine flexuosa,wavy bittercress,Plantae,49.25953803,-122.75164155,2024-04-29
211759214,Picea glauca,white spruce,Plantae,49.259485362,-122.7516311884,2024-04-29
211759657,Spiraea,meadowsweets,Plantae,49.2593265906,-122.7516258205,2024-04-29
211760306,Pinus,pines,Plantae,49.2593044258,-122.7515950457,2024-04-29
211760318,Trifolium,,Plantae,49.2593983,-122.75165857,2024-04-29
211760660,Pieris,Garden Whites,Insecta,49.2061345961,-122.6799638003,2024-04-29
211760852,Epilobium,willowherbs,Plantae,49.25937283,-122.75158308,2024-04-29
211761086,Lonchaeidae,Lance Flies,Insecta,49.2064046505,-122.6798721203,2024-04-29
211761207,Camelinodae,,Plantae,49.25944323,-122.75159448,2024-04-29
211761542,Spiraea lucida,Shinyleaf Meadowsweet,Plantae,49.25938709,-122.75156512,2024-04-29
211761961,Bryum argenteum,Silvery Bryum,Plantae,49.2593507,-122.7517006,2024-04-29
211761990,Hosta,hostas,Plantae,49.2593316967,-122.7516667173,2024-04-29
211763838,Sagina,pearlworts,Plantae,49.25941773,-122.75157211,2024-04-29
211764656,Equisetum,,Plantae,49.3028,-123.0051883333,2024-04-29
211766128,Equisetum,horsetails,Plantae,49.3029066667,-123.0050616667,2024-04-29
211767102,Cornus,dogwoods,Plantae,49.2593589952,-122.7516408326,2024-04-29
211767250,Acer palmatum,Japanese maple,Plantae,49.2593806051,-122.7516757698,2024-04-29
211767983,Guzmania,Guzmania,Plantae,49.2420178728,-123.1137983624,2024-04-29
211770170,Lamium purpureum,red deadnettle,Plantae,49.2067253807,-122.6794568363,2024-04-29
211771017,Tanacetum,tansies,Plantae,49.2065324405,-122.6795107812,2024-04-29
211771817,Hieracium albiflorum,white hawkweed,Plantae,49.2063191824,-122.6795807944,2024-04-29
211772489,Spiraea japonica,Japanese Spirea,Plantae,49.1651695,-122.6649783333,2024-04-29
211773824,Pipilo maculatus,Spotted Towhee,Aves,49.3041983333,-123.0062016667,2024-04-29
211774504,Ardea herodias,Great Blue Heron,Aves,49.304225,-123.0063666667,2024-04-29
211775913,Aves,Birds,Aves,49.3041033812,-123.0065999553,2024-04-29
211776681,Fungi,Fungi Including Lichens,Fungi,49.0306145285,-122.7892569052,2024-04-27
211777002,Staphylinina,,Insecta,49.1562563792,-122.7071061487,2024-04-27
211777078,Typha,Cattails,Plantae,49.3040767102,-123.0064748973,2024-04-29
211778519,Larus brachyrhynchus,Short-billed Gull,Aves,49.35438,-123.30182,2024-04-29
211778890,Julidae,,Animalia,49.0517894128,-122.7862388407,2024-04-27
211778993,Araneae,Spiders,Arachnida,49.168282759,-122.7963726749,2024-04-27
211780280,Salix lasiandra,Pacific Willow,Plantae,49.3042516667,-123.00665,2024-04-29
211781160,Malus,apples and crabapples,Plantae,49.0111105191,-122.6410286968,2024-04-29
211782375,Pseudacris regilla,Pacific chorus frog,Amphibia,49.0946864043,-122.4880126119,2024-04-29
211783667,Peromyscus sonoriensis,Western Deer Mouse,Mammalia,49.0941974808,-122.4909446016,2024-04-29
211785002,Thamnophis ordinoides,Northwestern Garter Snake,Reptilia,49.0666318,-123.1181346997,2024-04-29
211785382,Typha latifolia,broadleaf cattail,Plantae,49.0640161,-123.1161443997,2024-04-29
211788394,Cryptomeria japonica,sugi,Plantae,49.3063833333,-123.0064816667,2024-04-29
211789230,Fraxinus,ashes,Plantae,49.2178340608,-123.20393309,2024-04-29
211789657,Malus fusca,Pacific Crab Apple,Plantae,49.2180620365,-123.2086779177,2024-04-29
211789939,Crataegus,hawthorns,Plantae,49.2171236284,-123.2098661363,2024-04-29
211791118,Polystichum munitum,western sword fern,Plantae,49.3074233333,-123.0059116667,2024-04-29
211793453,Pseudacris regilla,Pacific chorus frog,Amphibia,49.1706130786,-122.4138485633,2024-04-29
211794521,Bombus impatiens,Common Eastern Bumble Bee,Insecta,49.1750838032,-122.5272041243,2024-04-29
211796084,Cardamine hirsuta,hairy bittercress,Plantae,49.16402637,-123.17005843,2024-04-29
211798174,Setophaga coronata,Yellow-rumped Warbler,Aves,49.1627428,-123.1703483,2024-04-29
211798487,Turdus migratorius,American Robin,Aves,49.2128591733,-122.5266842237,2024-04-29
211799174,Adiantum aleuticum,western maidenhair fern,Plantae,49.2107775378,-122.5245884268,2024-04-29
211799296,Gaultheria shallon,salal,Plantae,49.2105906321,-122.524399406,2024-04-29
211799372,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.2096402767,-122.5225811026,2024-04-29
211799494,Maianthemum dilatatum,Western Lily of the Valley,Plantae,49.2096150109,-122.5225328465,2024-04-29
211799622,Sambucus racemosa,red-berried elder,Plantae,49.2093603228,-122.5231275557,2024-04-29
211799739,Geum macrophyllum,Large-leaved Avens,Plantae,49.2095570692,-122.5231148886,2024-04-29
211799880,Polypodium glycyrrhiza,licorice fern,Plantae,49.2095148038,-122.5234319673,2024-04-29
211800039,Aesculus hippocastanum,horse-chestnut,Plantae,49.2093969014,-122.5233878762,2024-04-29
211800202,Viola glabella,stream violet,Plantae,49.2093783988,-122.5233244884,2024-04-29
211800328,Myosotis sylvatica,Wood Forget-me-not,Plantae,49.209297964,-122.5233540534,2024-04-29
211800445,Cetrelia cetrarioides,Speckled Rag Lichen,Fungi,49.2092613142,-122.5231855169,2024-04-29
211800506,Troglodytes pacificus,Pacific Wren,Aves,49.2087486648,-122.5228601334,2024-04-29
211800536,Achlys triphylla,vanilla leaf,Plantae,49.2108776292,-122.5223122829,2024-04-29
211801202,Lysimachia latifolia,Western Starflower,Plantae,49.2108541887,-122.521983807,2024-04-29
211801301,Aruncus dioicus,Goatsbeard,Plantae,49.2111679558,-122.5206782235,2024-04-29
211801358,Streptopus amplexifolius,white twisted-stalk,Plantae,49.2112942977,-122.5200571124,2024-04-29
211801415,Trillium ovatum,Pacific trillium,Plantae,49.2112373337,-122.5175239416,2024-04-29
211801789,Carnivora,Carnivorans,Mammalia,49.1422666667,-123.1944416667,2024-04-26
211802184,Allium,onions,Plantae,49.1411471667,-123.194595,2024-04-26
211802193,Aix sponsa,Wood Duck,Aves,49.3053133333,-123.0042633333,2024-04-29
211802615,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.1417805,-123.1946116667,2024-04-26
211805545,Alnus rubra,Red Alder,Plantae,49.30494,-123.0035333333,2024-04-29
211806571,Equisetum telmateia,great horsetail,Plantae,49.2490989844,-123.0434452832,2024-04-29
211806702,Bellis perennis,Lawn daisy,Plantae,49.2898133333,-123.0362333333,2024-04-29
211807071,Lysichiton americanus,western skunk cabbage,Plantae,49.2492008743,-123.0434477787,2024-04-29
211807448,Tellima grandiflora,fringe cups,Plantae,49.2492826365,-123.0435856064,2024-04-29
211807846,Ranunculus repens,Creeping buttercup,Plantae,49.2496378466,-123.043266738,2024-04-29
211807927,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.3042433333,-123.0023433333,2024-04-29
211808197,Lamium purpureum,red deadnettle,Plantae,49.288355,-123.0346666667,2024-04-29
211808216,Aegopodium podagraria,Goutweed,Plantae,49.2488231526,-123.0428178356,2024-04-29
211808436,Acer circinatum,Vine Maple,Plantae,49.2494192279,-123.0428684618,2024-04-29
211808722,Holodiscus discolor,Ocean spray,Plantae,49.2490306426,-123.0428325116,2024-04-29
211809298,Hedera helix,common ivy,Plantae,49.2492344698,-123.0428891651,2024-04-29
211809583,Prunus,"plums, cherries, and allies",Plantae,49.2494251615,-123.0432142392,2024-04-29
211809868,Haliaeetus leucocephalus,Bald Eagle,Aves,49.1235083333,-123.1700283333,2024-04-29
211809910,Alnus rubra,Red Alder,Plantae,49.2488826051,-123.0426718268,2024-04-29
211810274,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.2482775865,-123.0430967205,2024-04-29
211810336,Mergus merganser,Common Merganser,Aves,49.121375,-123.172775,2024-04-29
211810701,Hyacinthoides,Bluebells,Plantae,49.2490209608,-123.042838334,2024-04-29
211810797,Poecile atricapillus,Black-capped Chickadee,Aves,49.1215861667,-123.1730716667,2024-04-29
211811106,Rubus spectabilis,Salmonberry,Plantae,49.2484548307,-123.0432082033,2024-04-29
211811506,Turdus migratorius,American Robin,Aves,49.1221805,-123.174255,2024-04-29
211811578,Taraxacum officinale,common dandelion,Plantae,49.2480456135,-123.0434473631,2024-04-29
211811861,Tortula muralis,Wall Screw-moss,Plantae,49.16300871,-123.16993227,2024-04-29
211811922,Polystichum munitum,western sword fern,Plantae,49.2494968589,-123.0428819878,2024-04-29
211812092,Musca autumnalis,Face fly,Insecta,49.16299974,-123.1699298,2024-04-29
211812518,Rubus,brambles,Plantae,49.2489844278,-123.0429177091,2024-04-29
211812836,Alnus rubra,Red Alder,Plantae,49.2494979874,-123.0426738763,2024-04-29
211813203,Symphoricarpos albus,Common Snowberry,Plantae,49.2492913335,-123.0426984114,2024-04-29
211813322,Ilex aquifolium,European holly,Plantae,49.2498803891,-123.0436298505,2024-04-29
211813622,Angiospermae,Flowering Plants,Plantae,49.16269752,-123.17029944,2024-04-29
211813730,Branta canadensis,Canada Goose,Aves,49.1224055,-123.17433,2024-04-29
211814024,Cathartes aura,Turkey Vulture,Aves,49.2710748184,-123.1989852661,2024-04-29
211814029,Corthylio calendula,Ruby-crowned Kinglet,Aves,49.2717604967,-123.1989396685,2024-04-29
211814030,Catharus guttatus,Hermit Thrush,Aves,49.2713257942,-123.199843573,2024-04-29
211814550,Castor canadensis,American Beaver,Mammalia,49.1224638333,-123.176095,2024-04-29
211814959,Columba livia domestica,Feral Pigeon,Aves,49.1236638333,-123.18097,2024-04-29
211815452,Trifolium pratense,Red Clover,Plantae,49.16279224,-123.17017773,2024-04-29
211815624,Poecile atricapillus,Black-capped Chickadee,Aves,49.1265305,-123.1728666667,2024-04-29
211815626,Ramalina roesleri,Frayed Ribbon Lichen,Fungi,49.1617166,-123.1666124,2024-04-29
211815722,Parmelia saxatilis,Salted Shield Lichen,Fungi,49.16267735,-123.16973543,2024-04-29
211816103,Evernia prunastri,Oakmoss,Fungi,49.16270617,-123.16955513,2024-04-29
211816282,Punctelia jeckeri,Powdered Speckled Shield Lichen,Fungi,49.16268599,-123.16912783,2024-04-29
211816467,Pezizomycotina,Sac Fungi and Lichens,Fungi,49.16269718,-123.1690791,2024-04-29
211816682,Maleae,,Plantae,49.16255565,-123.16890513,2024-04-29
211816806,Xanthomendoza fallax,Hooded Sunburst Lichen,Fungi,49.16257577,-123.16886595,2024-04-29
211816967,Xanthomendoza weberi,Bare-bottom Sunburst Lichen,Fungi,49.16294705,-123.16821089,2024-04-29
211817155,Plantago lanceolata,ribwort plantain,Plantae,49.16285533,-123.16825858,2024-04-29
211817282,Poa pratensis,Smooth Meadow-grass,Plantae,49.16282685,-123.16828638,2024-04-29
211817395,Veronica arvensis,corn speedwell,Plantae,49.1625475,-123.167774,2024-04-29
211817448,Geranium molle,Dove's-foot crane's-bill,Plantae,49.16285211,-123.16743137,2024-04-29
211817611,Taraxacum officinale,common dandelion,Plantae,49.16303303,-123.16765137,2024-04-29
211817669,Plantago lanceolata,ribwort plantain,Plantae,49.16360196,-123.16783249,2024-04-29
211818874,Coccinella septempunctata,Seven-spotted Lady Beetle,Insecta,49.2500616667,-122.8197416667,2024-04-29
211819388,Trillium ovatum,Pacific trillium,Plantae,49.2060027778,-122.8178694444,2024-04-29
211820045,Entiminae,Broad-nosed Weevils,Insecta,49.3163146973,-123.0284118652,2024-04-29
211820080,Ambystoma macrodactylum,Long-toed Salamander,Amphibia,49.2799133333,-122.806795,2024-04-29
211822015,Juliformia,Round-backed Millipedes,Animalia,49.2790366667,-122.8066783333,2024-04-29
211823367,Erodium cicutarium,Redstem Stork's-bill,Plantae,49.2250775407,-122.6959221998,2024-04-29
211823528,Gastropoda,Gastropods,Mollusca,49.2789616667,-122.8067333333,2024-04-29
211823776,Harpaphe haydeniana,Yellow-spotted Millipede,Animalia,49.28,-122.8067866667,2024-04-29
211824345,Oncorhynchus,Pacific Salmons and Trouts,Actinopterygii,49.27995,-122.8067033333,2024-04-29
211825409,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.0363228488,-122.7489114155,2024-04-29
211826458,Mollisia cinerea,common grey disco,Fungi,49.2611928145,-122.8343022243,2024-04-29
211830267,Dichelotarsus piniphilus,Treehugger Soldier Beetle,Insecta,49.0317542854,-122.6854880473,2024-04-29
211830548,Byturus unicolor,Raspberry Fruitworm Beetle,Insecta,49.0316877812,-122.6851388105,2024-04-29
211831685,Misumena vatia,Goldenrod Crab Spider,Arachnida,49.274756347,-122.9899507823,2024-04-29
211832247,Vespericola columbianus,Northwest Hesperian,Mollusca,49.03271075,-122.6867294941,2024-04-29
211837999,Limax maximus,Leopard Slug,Mollusca,49.2422132,-122.7669869,2024-04-29
211838145,Anas platyrhynchos,Mallard,Aves,49.3073753997,-123.0022347997,2024-04-29
211838448,Anas platyrhynchos,Mallard,Aves,49.3073753997,-123.0022347997,2024-04-29
211838885,Junco hyemalis,Dark-eyed Junco,Aves,49.3069509997,-123.0022182997,2024-04-29
211838988,Lepraria,Dust Lichens,Fungi,49.2439302,-122.7669867997,2024-04-29
211839076,Pipilo maculatus,Spotted Towhee,Aves,49.3067664,-123.0021234997,2024-04-29
211839498,Equisetum arvense,field horsetail,Plantae,49.3060900997,-123.0013519997,2024-04-29
211839624,Trametes versicolor,turkey-tail,Fungi,49.2416352997,-122.7670557,2024-04-29
211839859,Corthylio calendula,Ruby-crowned Kinglet,Aves,49.3059628997,-123.0018878997,2024-04-29
211840516,Ilex aquifolium,European holly,Plantae,49.2415463997,-122.7671143,2024-04-29
211840950,Syrphus ribesii,Common Flower Fly,Insecta,49.3048432,-123.0021971,2024-04-29
211841421,Leersia oryzoides,rice cutgrass,Plantae,49.2394496,-122.7657983997,2024-04-29
211842247,Berberis aquifolium,Oregon grape,Plantae,49.3047735,-123.0035127,2024-04-29
211842817,Arabidopsis thaliana,mouse-ear cress,Plantae,49.237076,-122.7659507997,2024-04-29
211843032,Lasius,"Citronella Ants, Fuzzy Ants, and Allies",Insecta,49.3050715997,-123.0041561997,2024-04-29
211843367,Anthophila,Bees,Insecta,49.3038499997,-123.0048357997,2024-04-29
211843558,Lamiaceae,Mint Family,Plantae,49.3028195997,-123.0036345,2024-04-29
211844049,Halictini,,Insecta,49.3046919,-123.0020377997,2024-04-29
211844333,Tanacetum,tansies,Plantae,49.3051389,-123.0020195,2024-04-29
211844754,Stellaria media,common chickweed,Plantae,49.2572833333,-123.0984583333,2024-04-27
211844759,Ficaria verna,lesser celandine,Plantae,49.2570833333,-123.0986027778,2024-04-27
211844760,Plantago major,greater plantain,Plantae,49.256925,-123.0985111111,2024-04-27
211844767,Capsella bursa-pastoris,shepherd's-purse,Plantae,49.2569194444,-123.0985027778,2024-04-27
211844771,Medicago lupulina,Black Medick,Plantae,49.2568888889,-123.09855,2024-04-27
211844779,Trifolium pratense,Red Clover,Plantae,49.2568138889,-123.0987472222,2024-04-27
211844791,Magnoliopsida,Dicots,Plantae,49.2567222222,-123.0989,2024-04-27
211844799,Magnoliopsida,Dicots,Plantae,49.2568277778,-123.0990666667,2024-04-27
211844800,Lamium galeobdolon,yellow archangel,Plantae,49.2570444444,-123.095725,2024-04-27
211844808,Dacrymyces stillatus,Jelly Spot Fungus,Fungi,49.2568333333,-123.0941083333,2024-04-27
211844823,Peltigera collina,tree pelt lichen,Fungi,49.3163388889,-122.9979388889,2024-04-27
211844826,Draba verna,Common Whitlowgrass,Plantae,49.2568944444,-123.0941166667,2024-04-27
211844839,Sticta limbata,Powdered Moon Lichen,Fungi,49.3075444444,-123.0017777778,2024-04-27
211844854,Plantago lanceolata,ribwort plantain,Plantae,49.3074638889,-123.0019611111,2024-04-27
211844858,Ranunculus acris,meadow buttercup,Plantae,49.3097611111,-123.0007083333,2024-04-27
211844867,Sticta limbata,Powdered Moon Lichen,Fungi,49.3074388889,-123.0022805556,2024-04-27
211844877,Lapsana communis,nipplewort,Plantae,49.3075,-123.0021583333,2024-04-27
211844882,Picea sitchensis,Sitka spruce,Plantae,49.3068972222,-123.0019611111,2024-04-27
211844890,Polystichum munitum,western sword fern,Plantae,49.3066944444,-123.0019222222,2024-04-27
211844900,Acer macrophyllum,bigleaf maple,Plantae,49.3064611111,-123.0019,2024-04-27
211844905,Lupinus,lupines,Plantae,49.3063555556,-123.0018777778,2024-04-27
211844909,Fragaria vesca,woodland strawberry,Plantae,49.3063444444,-123.0018222222,2024-04-27
211844921,Viola,Violets,Plantae,49.306275,-123.0017861111,2024-04-27
211844925,Lamium galeobdolon,yellow archangel,Plantae,49.3058472222,-123.0019222222,2024-04-27
211844929,Ranunculus repens,Creeping buttercup,Plantae,49.30585,-123.0018305556,2024-04-27
211844942,Geranium robertianum,Herb Robert,Plantae,49.3059194444,-123.0019138889,2024-04-27
211844944,Evernia prunastri,Oakmoss,Fungi,49.3055583333,-123.0019,2024-04-27
211844947,Lonicera involucrata,twinberry honeysuckle,Plantae,49.3054861111,-123.0019222222,2024-04-27
211844959,Tanacetum vulgare,tansy,Plantae,49.3055,-123.0019694444,2024-04-27
211844961,Geranium dissectum,Cut-leaved crane's-bill,Plantae,49.3053972222,-123.002,2024-04-27
211844963,Cytisus scoparius,Scotch Broom,Plantae,49.3047472222,-123.0022138889,2024-04-27
211844978,Laburnum anagyroides,Common Laburnum,Plantae,49.3044083333,-123.0021666667,2024-04-27
211844980,Leukoma staminea,Pacific Littleneck Clam,Mollusca,49.3042027778,-123.0022361111,2024-04-27
211844986,Metacarcinus magister,Dungeness Crab,Animalia,49.3042416667,-123.0023888889,2024-04-27
211844991,Tresus capax,Fat Gaper,Mollusca,49.3041166667,-123.0023944444,2024-04-27
211844999,Nuttallia obscurata,Purple Mahogany Clam,Mollusca,49.3043444444,-123.001725,2024-04-27
211845002,Saccharina latissima,Sugar Kelp,Chromista,49.3045277778,-123.0015111111,2024-04-27
211845013,Spiraea douglasii,Rose Spirea,Plantae,49.3041611111,-123.0031277778,2024-04-27
211845030,Equisetum arvense,field horsetail,Plantae,49.3041444444,-123.0031972222,2024-04-27
211845037,Leucanthemum vulgare,oxeye daisy,Plantae,49.303925,-123.0034027778,2024-04-27
211845038,Equisetum telmateia,great horsetail,Plantae,49.3035083333,-123.002875,2024-04-27
211845044,Hyacinthoides non-scripta,bluebell,Plantae,49.3032611111,-123.0029611111,2024-04-27
211845055,Petrosedum rupestre,Reflexed Stonecrop,Plantae,49.3027388889,-123.0031444444,2024-04-27
211845067,Fungi,Fungi Including Lichens,Fungi,49.3026694444,-123.0030888889,2024-04-27
211845069,Cepaea nemoralis,Brown-lipped Snail,Mollusca,49.3026722222,-123.0030583333,2024-04-27
211845074,Ajuga reptans,carpet bugle,Plantae,49.3026972222,-123.0032111111,2024-04-27
211845091,Lathyrus latifolius,broad-leaved sweet pea,Plantae,49.3027722222,-123.0039222222,2024-04-27
211845093,Berberis nervosa,Cascade Oregon-grape,Plantae,49.3026583333,-123.0040583333,2024-04-27
211845095,Callitropsis nootkatensis,Alaska yellow cedar,Plantae,49.3027111111,-123.0043027778,2024-04-27
211845104,Usnea hirta,Bristly Beard Lichen,Fungi,49.3026555556,-123.0044027778,2024-04-27
211845105,Equisetum hyemale,rough horsetail,Plantae,49.3029277778,-123.0047527778,2024-04-27
211845106,Cepaea nemoralis,Brown-lipped Snail,Mollusca,49.3026388889,-123.0052333333,2024-04-27
211845114,Cepaea nemoralis,Brown-lipped Snail,Mollusca,49.3026416667,-123.0052416667,2024-04-27
211845122,Pinus contorta,lodgepole pine,Plantae,49.3025472222,-123.0053166667,2024-04-27
211845123,Evernia prunastri,Oakmoss,Fungi,49.3026055556,-123.0062861111,2024-04-27
211845134,Crataegus monogyna,common hawthorn,Plantae,49.3026083333,-123.0062166667,2024-04-27
211845136,Ranunculus repens,Creeping buttercup,Plantae,49.3032416667,-123.0063166667,2024-04-27
211845137,Ranunculus acris,meadow buttercup,Plantae,49.3032222222,-123.0062944444,2024-04-27
211845145,Anas platyrhynchos,Mallard,Aves,49.3035722222,-123.0065611111,2024-04-27
211845157,Crataegus monogyna,common hawthorn,Plantae,49.3044027778,-123.0065388889,2024-04-27
211845158,Rubus spectabilis,Salmonberry,Plantae,49.3061305556,-123.0066972222,2024-04-27
211845163,Oemleria cerasiformis,Osoberry,Plantae,49.3067333333,-123.0058444444,2024-04-27
211845170,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.3070222222,-123.0050277778,2024-04-27
211845179,Lapsana communis,nipplewort,Plantae,49.3069694444,-123.0049055556,2024-04-27
211845180,Trametes,Turkey-tails and allies,Fungi,49.3070138889,-123.0048666667,2024-04-27
211845181,Buxus sempervirens,common box,Plantae,49.3066777778,-123.0038138889,2024-04-27
211845192,Symphoricarpos albus,Common Snowberry,Plantae,49.3059777778,-123.0018611111,2024-04-27
211845204,Lunaria annua,Annual Honesty,Plantae,49.2595444444,-123.0654,2024-04-27
211845211,Cytisus scoparius,Scotch Broom,Plantae,49.2581277778,-123.0486527778,2024-04-27
211845219,Coprinellus micaceus,mica cap,Fungi,49.2567333333,-123.0853583333,2024-04-28
211845227,Berberis aquifolium,Oregon grape,Plantae,49.2570638889,-123.0701,2024-04-28
211845229,Veronica serpyllifolia,thyme-leaved speedwell,Plantae,49.2567944444,-123.0669472222,2024-04-28
211845243,Achillea millefolium,common yarrow,Plantae,49.2540638889,-123.0641111111,2024-04-28
211845249,Ribes sanguineum,Red-flowering Currant,Plantae,49.2544777778,-123.0609666667,2024-04-28
211845250,Rubus parviflorus,thimbleberry,Plantae,49.2547611111,-123.0609138889,2024-04-28
211845265,Anemonoides nemorosa,wood anemone,Plantae,49.2572638889,-123.060775,2024-04-28
211845273,Ficaria verna,lesser celandine,Plantae,49.2572444444,-123.0607,2024-04-28
211845275,Convallaria majalis,European lily of the valley,Plantae,49.2573,-123.0608138889,2024-04-28
211845300,Rubus spectabilis,Salmonberry,Plantae,49.25735,-123.0614083333,2024-04-28
211845302,Rubra,Acer sect. Rubra,Plantae,49.2565388889,-123.0639583333,2024-04-28
211845304,Aquilegia vulgaris,common columbine,Plantae,49.2568861111,-123.0675888889,2024-04-28
211845315,Capsella bursa-pastoris,shepherd's-purse,Plantae,49.2569055556,-123.06765,2024-04-28
211845320,Ranunculus repens,Creeping buttercup,Plantae,49.2568861111,-123.0808555556,2024-04-28
211845323,Geranium molle,Dove's-foot crane's-bill,Plantae,49.2571638889,-123.0875638889,2024-04-28
211845336,Geranium molle,Dove's-foot crane's-bill,Plantae,49.2572472222,-123.0875638889,2024-04-28
211846213,Cis,,Insecta,49.2392294082,-122.765221931,2024-04-29
