bird_id,species,x_km,y_km
SA06553,sandhill_crane,6.23426,5.283683
SA08553,sandhill_crane,11.854585,2.412571
SN03044,snow_goose,12.503114,3.763345
SN09554,snow_goose,12.422765,3.631474
SN04902,snow_goose,5.546449,9.08386
SN06840,snow_goose,12.666981,10.581029
SA03536,sandhill_crane,6.489199,5.532435
SA01677,sandhill_crane,12.547245,11.294263
SN02677,snow_goose,9.545906,2.224247
SA09808,sandhill_crane,11.986157,2.493158
SA07644,sandhill_crane,11.774726,10.455204
SA00992,sandhill_crane,12.121533,2.07908
SN01477,snow_goose,7.042946,9.368823
SA00524,sandhill_crane,6.871816,5.484322
SN04094,snow_goose,16.087796,4.067191
SA08584,sandhill_crane,15.601324,2.723949
SA05295,sandhill_crane,14.169003,13.528989
SN05206,snow_goose,15.768961,4.462577
SN00990,snow_goose,2.883797,5.521385
SA07121,sandhill_crane,15.661173,3.46397
SA07544,sandhill_crane,12.478603,2.966362
SA03033,sandhill_crane,13.854791,12.460546
SN04244,snow_goose,8.826054,2.849319
SN04638,snow_goose,5.390501,9.900768
SA02371,sandhill_crane,13.922356,13.385736
SN07637,snow_goose,16.233988,2.316584
SA04763,sandhill_crane,15.475501,3.332648
SA04527,sandhill_crane,15.691871,2.809594
SA03030,sandhill_crane,2.802175,5.712784
SA00590,sandhill_crane,13.466721,13.108819
SN04330,snow_goose,3.269953,5.284184
SA05874,sandhill_crane,12.606978,2.126399
SA07010,sandhill_crane,5.205227,10.421332
SN01423,snow_goose,9.473621,2.192845
SA08717,sandhill_crane,3.308829,4.897884
SA05779,sandhill_crane,9.023747,3.30119
SA06264,sandhill_crane,15.919734,3.82031
SN02374,snow_goose,12.076338,3.677281
SA08656,sandhill_crane,11.659939,2.092538
SN01086,snow_goose,5.470544,10.502027
SA08473,sandhill_crane,8.404228,2.739393
SN07358,snow_goose,8.927682,2.332692
SA09121,sandhill_crane,16.326187,3.535568
SN08881,snow_goose,9.394409,2.564811
SN06930,snow_goose,8.771961,2.913897
SA02038,sandhill_crane,11.880908,3.039523
SN03689,snow_goose,12.828367,10.831373
SA04881,sandhill_crane,12.889132,10.685029
SN09576,snow_goose,6.219931,10.9972
SN09131,snow_goose,2.797843,4.145497
SA08908,sandhill_crane,16.519333,2.432246
SA02092,sandhill_crane,12.908929,3.483663
SN00449,snow_goose,13.262422,9.953526
SA02318,sandhill_crane,15.119159,3.648824
SA03198,sandhill_crane,11.329464,1.999538
SA09961,sandhill_crane,6.860144,4.790886
SA04225,sandhill_crane,11.847349,10.773234
SA06727,sandhill_crane,5.371072,9.456612
SA04702,sandhill_crane,2.878269,5.866067
SN00196,snow_goose,11.964885,10.567758
SA01411,sandhill_crane,16.104741,2.797686
SN04416,snow_goose,12.344952,10.8328
SA04059,sandhill_crane,2.404792,5.17934
SN00938,snow_goose,12.478107,10.514489
SA03228,sandhill_crane,14.530342,13.119265
SA05536,sandhill_crane,9.093432,2.049646
SN07112,snow_goose,1.668062,5.510316
SA00284,sandhill_crane,12.923442,12.30471
SA04843,sandhill_crane,5.869374,5.583879
SN02045,snow_goose,3.021169,5.134537
SA02115,sandhill_crane,16.520597,3.295826
SN09375,snow_goose,11.68551,3.240659
SA07028,sandhill_crane,6.062798,9.763063
SN02712,snow_goose,12.027777,11.561462
SA02415,sandhill_crane,11.916239,11.058052
SN01891,snow_goose,13.224138,12.528202
SA07682,sandhill_crane,6.545485,10.406531
SN03153,snow_goose,13.152068,1.995387
SN05295,snow_goose,11.321319,2.303508
SN04681,snow_goose,5.387519,5.734956
SA04528,sandhill_crane,13.37697,12.201511
SN08260,snow_goose,1.821767,5.466454
SA00447,sandhill_crane,5.545432,10.126139
SA09357,sandhill_crane,14.029978,13.064854
SN03099,snow_goose,16.088819,2.943149
SA06797,sandhill_crane,16.382773,3.488728
SA05289,sandhill_crane,7.170717,5.483866
SN07978,snow_goose,15.875411,2.787971
SA01731,sandhill_crane,14.222803,12.780367
SA09956,sandhill_crane,8.775621,0.79167
SA03513,sandhill_crane,16.847277,2.733397
SN09965,snow_goose,6.633252,4.681312
SN02681,snow_goose,5.968181,10.134972
SN06306,snow_goose,8.392874,2.592135
SN08488,snow_goose,9.400773,2.872206
SA09502,sandhill_crane,7.193279,6.124593
SN04811,snow_goose,7.117062,5.532232
SN01730,snow_goose,11.910581,10.622061
SA00991,sandhill_crane,12.527916,10.398386
SN01282,snow_goose,2.568131,6.029291
SN04503,snow_goose,5.821715,6.259138
SA07403,sandhill_crane,5.836054,9.765323
SN07706,snow_goose,6.503529,5.945132
SN00155,snow_goose,2.269837,4.235924
SA00323,sandhill_crane,1.846089,5.876688
SN03003,snow_goose,10.130952,2.356285
SA00219,sandhill_crane,8.595629,1.932448
SA04758,sandhill_crane,15.720305,2.700619
SA08705,sandhill_crane,16.817991,2.705887
SN08182,snow_goose,9.246606,1.601961
SN02236,snow_goose,8.914792,2.305584
SA04280,sandhill_crane,12.155399,2.308767
SN02282,snow_goose,6.525266,5.788722
SN09309,snow_goose,9.569546,2.134689
SA05419,sandhill_crane,16.135445,3.117097
SA05337,sandhill_crane,6.272631,10.318009
SN02544,snow_goose,9.209814,3.942796
SN03000,snow_goose,14.055169,12.707729
SN04116,snow_goose,8.690409,2.515474
SA08946,sandhill_crane,2.036801,4.499189
SN04176,snow_goose,13.370501,12.319931
SN05614,snow_goose,2.480679,5.494481
SN01682,snow_goose,14.199618,13.882183
SA07651,sandhill_crane,6.1461,5.366702
SA01708,sandhill_crane,2.43908,5.483159
SN07813,snow_goose,16.268851,3.580894
SA08967,sandhill_crane,12.530534,10.757009
SN04012,snow_goose,16.202671,4.171569
SN00930,snow_goose,8.653148,4.002563
SN04520,snow_goose,7.838841,2.870059
SA06488,sandhill_crane,5.736416,5.163823
SN05431,snow_goose,1.957659,5.396334
SN05107,snow_goose,6.929361,6.504325
SN01292,snow_goose,4.645375,10.808593
SA05128,sandhill_crane,16.388264,3.592134
SN08865,snow_goose,5.425521,11.263725
SA07105,sandhill_crane,13.847991,12.946278
SA02091,sandhill_crane,12.870552,9.920593
SN02169,snow_goose,4.872148,9.726482
SN04339,snow_goose,8.525451,2.860538
SA07805,sandhill_crane,6.383084,5.853637
SN01331,snow_goose,12.009921,2.28234
SA00144,sandhill_crane,3.378804,5.849798
SA02712,sandhill_crane,15.572647,3.641909
SA05982,sandhill_crane,7.659684,3.044531
SN02530,snow_goose,12.124414,10.39236
SN01794,snow_goose,13.755309,12.894424
SA07085,sandhill_crane,5.689106,10.50852
SN00468,snow_goose,12.114271,2.546423
SN07122,snow_goose,12.309649,2.184272
SN01113,snow_goose,11.724613,2.905165
SA05447,sandhill_crane,1.698016,5.508316
SA02709,sandhill_crane,15.953919,3.307943
SA06370,sandhill_crane,16.018207,2.611741
SN03415,snow_goose,7.026066,5.199458
SN06777,snow_goose,12.769177,10.100189
SN06016,snow_goose,5.732397,9.624919
SN02240,snow_goose,12.099877,11.584922
SN02550,snow_goose,8.029246,3.065356
SN04155,snow_goose,5.565483,10.491289
SN06479,snow_goose,12.115803,10.509516
SN09953,snow_goose,13.651485,12.115155
SN00591,snow_goose,2.151263,5.67639
SN08020,snow_goose,12.028312,11.090992
SA08488,sandhill_crane,16.591121,3.369422
SN07627,snow_goose,5.358648,10.13687
SN04084,snow_goose,12.965904,10.445802
SN05124,snow_goose,5.937229,5.388186
SN04944,snow_goose,2.737286,6.04498
SN07362,snow_goose,12.551869,10.336872
SA02429,sandhill_crane,13.065868,12.308558
SN06207,snow_goose,6.872504,6.383736
SN05829,snow_goose,7.559039,5.751788
SA04222,sandhill_crane,8.782042,2.318666
SN07740,snow_goose,16.120267,3.953286
SA03043,sandhill_crane,6.442112,4.152321
SA01002,sandhill_crane,12.402831,1.605724
SN00157,snow_goose,1.806667,4.778879
SN03691,snow_goose,5.367752,6.518058
SN02306,snow_goose,12.059298,9.729944
SN01646,snow_goose,8.504067,2.930803
SA05426,sandhill_crane,12.65453,1.129245
SN09750,snow_goose,11.577043,2.451042
SA08622,sandhill_crane,11.784865,10.925624
SN03187,snow_goose,11.464809,1.395204
SN07040,snow_goose,5.840158,5.167044
SA02611,sandhill_crane,2.685963,5.082874
SA06260,sandhill_crane,13.419951,11.751232
SN08868,snow_goose,12.178944,1.86185
SA05531,sandhill_crane,5.763922,9.687258
SN07019,snow_goose,16.975385,2.828074
SN08824,snow_goose,5.942917,9.547627
SA08561,sandhill_crane,12.388995,2.519072
SA03916,sandhill_crane,6.600959,5.588914
SA09227,sandhill_crane,13.127627,13.058944
SN03942,snow_goose,14.90933,13.587979
SA03069,sandhill_crane,6.359844,10.51093
SN00386,snow_goose,6.392626,10.520901
SN01536,snow_goose,11.759466,1.872994
SN03812,snow_goose,13.346412,12.861372
SA09633,sandhill_crane,4.505429,10.641411
SN05964,snow_goose,2.82822,4.71959
SN06077,snow_goose,13.880207,12.354589
SA09421,sandhill_crane,5.005294,9.804543
SA00108,sandhill_crane,2.815705,5.262303
SA04179,sandhill_crane,9.425918,1.533628
SN03116,snow_goose,8.977099,2.421467
SN07702,snow_goose,16.394891,3.40739
SN00647,snow_goose,5.679639,10.353091
SN08115,snow_goose,12.369206,2.637113
SN09628,snow_goose,4.358884,10.623057
SN09467,snow_goose,16.232066,3.635071
SA09784,sandhill_crane,16.55469,3.195269
SN06879,snow_goose,16.485145,3.354291
SN03891,snow_goose,7.548704,2.410715
SA07760,sandhill_crane,6.501658,5.593967
SN09856,snow_goose,9.091326,2.925271
SA02219,sandhill_crane,13.083939,12.903402
SN07101,snow_goose,5.594704,5.993731
SA07052,sandhill_crane,13.755133,13.073783
SA07499,sandhill_crane,13.786851,13.430893
SA07314,sandhill_crane,14.3507,13.474241
SA05105,sandhill_crane,2.916076,4.976953
SN09508,snow_goose,16.436705,3.135075
SA04063,sandhill_crane,5.798141,10.510975
SA02984,sandhill_crane,12.041632,10.07933
SA01383,sandhill_crane,2.823689,5.022714
SA02551,sandhill_crane,13.816886,12.32406
SA08841,sandhill_crane,16.859124,3.710656
SN02167,snow_goose,15.127843,13.072907
SN05607,snow_goose,13.449283,12.599485
SN01708,snow_goose,14.228726,12.296538
SA08475,sandhill_crane,6.302114,5.2048
SA07204,sandhill_crane,7.102641,5.603272
SN02569,snow_goose,13.61419,13.422009
SN04768,snow_goose,2.659891,5.441524
SA03002,sandhill_crane,9.218913,2.399341
SA08897,sandhill_crane,2.402788,4.699013
SA01595,sandhill_crane,17.417206,2.748723
SN01846,snow_goose,6.907008,6.013327
SN03968,snow_goose,13.859472,13.09374
SA09085,sandhill_crane,12.55946,1.776993
SN07030,snow_goose,6.404746,10.66534
SA08809,sandhill_crane,5.648264,9.657526
SA05821,sandhill_crane,1.758992,4.839215
SN05767,snow_goose,7.518227,6.26564
SN06024,snow_goose,8.492421,1.397411
SN01937,snow_goose,11.773399,10.887839
SN07762,snow_goose,1.60383,5.18777
SN07769,snow_goose,8.137714,1.889135
SA07928,sandhill_crane,15.667806,4.145089
SA06821,sandhill_crane,12.548327,10.724132
SA02689,sandhill_crane,6.838848,5.653232
SA04113,sandhill_crane,12.000486,11.034185
SN04563,snow_goose,12.675008,2.599297
SN02542,snow_goose,12.842864,12.10967
SA01172,sandhill_crane,5.868245,10.618905
SA04608,sandhill_crane,2.520569,5.208785
SN02424,snow_goose,16.794949,3.318988
SA00389,sandhill_crane,8.347065,1.024673
SA05448,sandhill_crane,5.327308,9.784669
SA09517,sandhill_crane,2.007867,5.557533
SN01024,snow_goose,16.977188,3.37897
SN00605,snow_goose,5.78777,10.55817
SN04059,snow_goose,13.846301,12.722185
SA06561,sandhill_crane,5.783826,5.525223
SA05022,sandhill_crane,1.797223,4.644521
SN04039,snow_goose,7.269884,5.467146
SA03811,sandhill_crane,2.05407,5.043804
SA07713,sandhill_crane,11.504637,2.517185
SN06659,snow_goose,2.484948,5.164008
SN05555,snow_goose,11.769875,2.884924
SN02315,snow_goose,12.441869,2.074826
SN07473,snow_goose,9.202909,2.819625
SN02891,snow_goose,4.951987,11.165039
SA06845,sandhill_crane,5.114845,10.262359
SA04278,sandhill_crane,2.226885,4.958639
SA04008,sandhill_crane,9.49275,2.822876
SN06311,snow_goose,11.719508,1.594184
SN02308,snow_goose,6.839574,5.675247
SN08377,snow_goose,13.486163,13.208873
SN04521,snow_goose,2.081714,5.302012
SN01637,snow_goose,6.45278,10.309922
SA06134,sandhill_crane,2.458821,5.091673
SA06597,sandhill_crane,7.816488,2.264762
SA09252,sandhill_crane,0.538033,4.961791
SN06621,snow_goose,13.368459,12.654885
SA01867,sandhill_crane,12.390558,11.10452
SA02308,sandhill_crane,12.362378,1.561991
SN01000,snow_goose,8.526982,2.12121
SN04833,snow_goose,13.360389,11.858718
SN05657,snow_goose,9.423388,2.292254
SN00423,snow_goose,14.156843,12.611914
SA03632,sandhill_crane,8.770534,3.916712
SA09080,sandhill_crane,6.246086,5.41514
SA07732,sandhill_crane,12.892178,10.462114
SN03466,snow_goose,13.46323,12.858471
SN04864,snow_goose,11.94397,0.935176
SA08910,sandhill_crane,16.81759,3.193179
SN07070,snow_goose,12.653124,1.88696
SN00807,snow_goose,6.33645,4.846054
SA05371,sandhill_crane,5.996897,5.199715
SN05796,snow_goose,7.833735,2.430359
SN06543,snow_goose,12.54185,10.376966
SA00648,sandhill_crane,17.483639,2.888498
SN01661,snow_goose,8.308732,2.458166
SA02958,sandhill_crane,5.999734,5.376069
SA07041,sandhill_crane,15.530708,3.060356
SN06858,snow_goose,13.529298,12.101387
SN05834,snow_goose,11.768655,9.690833
SA08637,sandhill_crane,5.650604,9.515001
SN05962,snow_goose,6.178957,10.625027
SA03229,sandhill_crane,5.718163,9.883264
SN01046,snow_goose,14.503912,13.142246
SN01311,snow_goose,12.813762,1.842393
SA01047,sandhill_crane,15.949967,2.970222
SN04126,snow_goose,16.88005,3.195266
SN03809,snow_goose,9.153249,2.349978
SA08660,sandhill_crane,12.625505,10.802666
SA06021,sandhill_crane,14.92816,3.561818
SA01221,sandhill_crane,5.313536,10.191654
SA00687,sandhill_crane,6.279808,10.471388
SN09542,snow_goose,5.446085,10.134561
SA05318,sandhill_crane,11.526505,1.992752
SA05877,sandhill_crane,6.234742,10.345048
SN03359,snow_goose,12.497399,10.688903
SA01824,sandhill_crane,5.459587,10.466718
SN06537,snow_goose,12.893334,11.335387
SN08312,snow_goose,2.440244,5.680286
SA05954,sandhill_crane,11.496503,10.014734
SA05389,sandhill_crane,9.392647,3.026702
SA01286,sandhill_crane,8.255774,2.778537
SA04782,sandhill_crane,2.270418,5.740876
SA04081,sandhill_crane,11.845582,1.596147
SA09942,sandhill_crane,9.203398,2.34358
SN09239,snow_goose,11.714772,10.736563
SN03419,snow_goose,8.880638,2.038488
SN05524,snow_goose,1.950535,5.298968
SA07829,sandhill_crane,14.310164,13.014486
SA06321,sandhill_crane,16.959986,3.453799
SA06258,sandhill_crane,6.23941,5.062623
SN03410,snow_goose,12.263677,11.01971
SN07039,snow_goose,14.512895,13.01948
SN00965,snow_goose,12.537724,2.595631
SN06142,snow_goose,5.091628,10.222844
SA07914,sandhill_crane,8.107742,2.441511
SN04660,snow_goose,12.133607,10.323514
SN07992,snow_goose,6.002313,5.784721
SA00254,sandhill_crane,11.216678,2.652646
SN04003,snow_goose,5.871131,10.023203
SN04602,snow_goose,13.202691,13.114414
SN09710,snow_goose,9.268396,1.819126
SA09304,sandhill_crane,2.538226,5.742736
SN05048,snow_goose,8.515497,3.104116
SA03037,sandhill_crane,12.774802,0.891376
SA00613,sandhill_crane,12.5206,2.752597
SA05286,sandhill_crane,13.841735,13.462872
SN03593,snow_goose,5.741945,9.903247
SA00691,sandhill_crane,16.656732,2.540051
SA06972,sandhill_crane,16.524306,3.675019
SN08749,snow_goose,12.711298,2.501267
SA04460,sandhill_crane,14.191578,12.825121
SN05482,snow_goose,13.65895,12.835592
SA06895,sandhill_crane,6.821643,4.674277
SA06648,sandhill_crane,8.482593,3.155458
SN08067,snow_goose,2.395633,4.575662
SA03381,sandhill_crane,16.812904,2.669968
SA07337,sandhill_crane,6.37984,6.059364
SA00268,sandhill_crane,5.637659,10.70959
SA00695,sandhill_crane,6.907895,5.654716
SN03822,snow_goose,13.507597,13.363077
SN00866,snow_goose,13.39241,2.304218
SN00820,snow_goose,13.703373,12.572725
SA00879,sandhill_crane,12.289559,9.703521
SN01257,snow_goose,1.245611,4.901083
SA04441,sandhill_crane,5.574267,11.395745
SA07049,sandhill_crane,16.390949,3.392918
SN07194,snow_goose,9.30473,2.726437
SN01520,snow_goose,2.557387,5.181566
SN09395,snow_goose,11.948004,10.404371
SA08871,sandhill_crane,16.096424,3.584491
SN04640,snow_goose,12.438059,2.395374
SN03327,snow_goose,1.862954,4.783264
SN04231,snow_goose,7.285723,5.592741
SN03321,snow_goose,8.677587,2.371632
SA05379,sandhill_crane,12.687926,12.506322
SN00589,snow_goose,16.310134,4.134551
SN07341,snow_goose,16.208558,3.128149
SA00347,sandhill_crane,16.09407,3.26443
SA06088,sandhill_crane,2.118001,5.050996
SN05592,snow_goose,6.168882,9.834524
SN01892,snow_goose,17.118952,3.90082
SN05756,snow_goose,11.65445,2.920253
SA06251,sandhill_crane,5.74061,9.466099
SN08638,snow_goose,16.415927,3.810093
SA02614,sandhill_crane,8.887563,2.615816
SA05742,sandhill_crane,8.77227,3.360518
SN02884,snow_goose,8.634574,2.809847
SN02804,snow_goose,13.186936,12.903871
SA06146,sandhill_crane,16.250714,3.076296
SN07109,snow_goose,12.018616,10.49933
SA09754,sandhill_crane,16.484775,2.98699
SA00061,sandhill_crane,13.605768,12.963071
SN09230,snow_goose,17.359785,3.527192
SA04695,sandhill_crane,2.116429,4.177345
SN02557,snow_goose,16.707233,3.111798
SA00745,sandhill_crane,11.83049,10.750817
SA08743,sandhill_crane,12.720433,2.457139
SA06542,sandhill_crane,6.568,6.333701
SN01088,snow_goose,6.07657,5.628489
SA07831,sandhill_crane,12.021396,1.898146
SA00832,sandhill_crane,8.715878,2.750921
SA00204,sandhill_crane,2.966836,4.556653
SN00876,snow_goose,4.949688,10.535229
SN08323,snow_goose,14.777054,12.968764
SN00928,snow_goose,14.100888,13.031996
SN01471,snow_goose,16.636553,3.329709
SN04813,snow_goose,16.105745,3.247901
SA05391,sandhill_crane,15.78118,3.855346
SA08629,sandhill_crane,16.825134,4.084094
SN00087,snow_goose,5.702047,10.764902
SA01990,sandhill_crane,2.026037,5.537786
SN07304,snow_goose,2.063102,4.600963
SA08819,sandhill_crane,8.849212,2.621598
SA05090,sandhill_crane,16.329642,3.075047
SN09093,snow_goose,5.466461,10.123757
SA06762,sandhill_crane,6.278403,5.76046
SN09072,snow_goose,12.546197,12.323752
SA08817,sandhill_crane,15.590501,4.467365
SA02216,sandhill_crane,16.80975,2.846958
SA00229,sandhill_crane,13.996168,13.341466
SA00888,sandhill_crane,12.272347,1.999807
SN06864,snow_goose,2.504606,4.33444
SN07872,snow_goose,12.865411,2.782823
SA05153,sandhill_crane,5.91975,5.793624
SN07931,snow_goose,2.120744,5.736865
SA07640,sandhill_crane,2.835265,5.570026
SN04528,snow_goose,5.621663,10.243846
SA09599,sandhill_crane,2.049133,5.232403
SA05550,sandhill_crane,1.947339,5.969419
SA08376,sandhill_crane,13.219167,12.563745
SN00013,snow_goose,8.524632,1.752765
SN03718,snow_goose,13.325324,12.373188
SN03913,snow_goose,13.83086,12.899899
SN00549,snow_goose,5.53971,9.610205
SA03312,sandhill_crane,13.492637,11.72537
SN07670,snow_goose,12.037301,2.146994
SN08343,snow_goose,5.676383,5.348023
SA08901,sandhill_crane,15.951435,2.902398
SN04065,snow_goose,2.851151,4.776077
SA08029,sandhill_crane,5.552887,5.54821
SN05968,snow_goose,16.640324,3.257845
SN01590,snow_goose,6.785086,6.447083
SN03815,snow_goose,11.980045,11.356165
SA09150,sandhill_crane,12.420224,10.356617
SN01593,snow_goose,8.937159,2.740076
SA02013,sandhill_crane,5.695553,10.168022
SN05573,snow_goose,13.138059,10.977046
SA07889,sandhill_crane,6.005683,5.181214
SA01924,sandhill_crane,13.606605,12.770663
SN02196,snow_goose,8.070637,2.191295
SA03504,sandhill_crane,6.432328,5.543069
SA02521,sandhill_crane,14.286587,13.544642
SN06649,snow_goose,13.456935,12.921097
SA03753,sandhill_crane,2.256994,4.635014
SA04184,sandhill_crane,5.370476,10.258853
SA03760,sandhill_crane,9.21132,2.709438
SN06386,snow_goose,12.944172,10.235234
SA08752,sandhill_crane,1.026162,5.975986
SA08432,sandhill_crane,8.492284,2.841371
SN03526,snow_goose,2.253583,5.602006
SA03975,sandhill_crane,8.01873,2.97955
SA09562,sandhill_crane,13.454953,13.284788
SN06163,snow_goose,12.371811,2.635265
SN05870,snow_goose,8.743926,2.765811
SN01002,snow_goose,12.66751,11.107956
SA07331,sandhill_crane,7.884906,2.733631
SA00142,sandhill_crane,13.803446,12.438343
SN09774,snow_goose,12.385113,2.115768
SA06779,sandhill_crane,12.21891,1.770193
SN09609,snow_goose,14.677458,3.365919
SN00475,snow_goose,16.602923,3.104689
SA03808,sandhill_crane,3.334794,4.172317
SA05130,sandhill_crane,5.796771,10.268843
SN09024,snow_goose,16.995644,3.946971
SA01902,sandhill_crane,12.483058,10.611309
SA08526,sandhill_crane,12.109014,2.504892
SN01968,snow_goose,6.624149,6.593
SA08431,sandhill_crane,15.814461,3.177225
SN09496,snow_goose,4.7815,10.406538
SN00113,snow_goose,5.439903,9.655796
SA01986,sandhill_crane,2.735861,4.984639
SA00873,sandhill_crane,11.957493,10.55473
SA04254,sandhill_crane,2.064958,4.908351
SA01456,sandhill_crane,12.811034,3.12168
SA03593,sandhill_crane,16.170908,3.865859
SA00149,sandhill_crane,1.291974,5.516719
SN06129,snow_goose,11.852282,11.196408
SA03031,sandhill_crane,5.012795,9.95555
SN08360,snow_goose,15.900184,3.024981
SN07481,snow_goose,15.651684,2.835233
SN05525,snow_goose,12.733665,2.081243
SA03677,sandhill_crane,8.704729,2.131892
SA07963,sandhill_crane,15.696466,3.325979
SA06044,sandhill_crane,2.665467,5.315935
SN01032,snow_goose,5.780103,9.813857
SA00104,sandhill_crane,12.896135,1.955993
SA01534,sandhill_crane,12.508175,1.885428
SA03885,sandhill_crane,8.475756,1.843037
SA09678,sandhill_crane,3.3368,4.269281
SA04645,sandhill_crane,2.711963,5.312169
SN05058,snow_goose,7.164772,4.837031
SN06817,snow_goose,5.483984,9.598234
SN08139,snow_goose,12.686213,11.245699
SN04653,snow_goose,12.570733,10.952632
SA01204,sandhill_crane,1.815829,5.750735
SN09425,snow_goose,4.813004,9.994899
SN03088,snow_goose,16.094976,3.983427
SA01310,sandhill_crane,16.12735,3.232424
SN02266,snow_goose,13.489818,12.5449
SN06320,snow_goose,15.759905,4.264762
SN05416,snow_goose,5.795714,5.046944
SA04626,sandhill_crane,5.742911,4.969491
SA02881,sandhill_crane,8.858965,3.413674
SN05933,snow_goose,13.62042,13.005314
SN05929,snow_goose,6.878552,5.137622
SN01528,snow_goose,5.814295,5.293345
SA06326,sandhill_crane,15.669627,2.323973
SA07458,sandhill_crane,13.751387,12.890642
SN05373,snow_goose,2.142976,5.433686
SA01211,sandhill_crane,16.266948,3.771437
SA03829,sandhill_crane,5.237943,10.556586
SN07648,snow_goose,5.311433,9.71535
SN08129,snow_goose,16.678628,3.398607
SA08297,sandhill_crane,5.224589,5.315129
SA07038,sandhill_crane,6.139708,5.436729
SA07880,sandhill_crane,5.216211,10.953146
SA07093,sandhill_crane,12.676756,2.123488
SN06330,snow_goose,11.788913,2.648975
SA02757,sandhill_crane,6.880443,10.182889
SN08399,snow_goose,2.74677,5.380577
SA05160,sandhill_crane,14.470549,13.381266
SA05717,sandhill_crane,6.200666,9.481773
SA05214,sandhill_crane,11.340438,11.208645
SN06872,snow_goose,13.142335,12.865357
SA00151,sandhill_crane,12.45509,10.843101
SA07912,sandhill_crane,6.743513,5.431371
SN02461,snow_goose,11.107553,2.428899
SA03079,sandhill_crane,11.524647,2.432971
SN02033,snow_goose,2.495841,5.35746
SA06881,sandhill_crane,2.327026,3.653294
SA01240,sandhill_crane,5.342676,5.233073
SN09369,snow_goose,3.353191,5.741752
SA03939,sandhill_crane,13.704872,12.684358
SA00401,sandhill_crane,2.684021,5.029039
SA08172,sandhill_crane,6.786226,5.914945
SN04226,snow_goose,6.790152,6.154524
SN08122,snow_goose,6.105297,5.868057
SA06999,sandhill_crane,6.149618,5.554306
SN00119,snow_goose,8.529149,2.091669
SA07268,sandhill_crane,16.306535,3.801652
SA04790,sandhill_crane,16.792729,3.358535
SN00139,snow_goose,2.730051,4.630422
SN01676,snow_goose,5.398848,9.700315
SA02992,sandhill_crane,15.688906,3.68526
SA06517,sandhill_crane,8.844654,2.084233
SA06775,sandhill_crane,16.432728,3.474763
SN06261,snow_goose,5.968414,9.146651
SA07534,sandhill_crane,13.700911,11.996618
SN01499,snow_goose,9.087208,2.583945
SN07105,snow_goose,15.913963,3.15965
SA00445,sandhill_crane,11.997888,1.946863
SA02261,sandhill_crane,15.412758,3.692031
SA04489,sandhill_crane,2.39911,5.051414
SA02835,sandhill_crane,5.801007,9.644407
SA05961,sandhill_crane,2.456057,5.536928
SA05911,sandhill_crane,6.223087,6.223425
SA08781,sandhill_crane,16.428952,3.564939
SN09264,snow_goose,8.964773,1.175381
SN04034,snow_goose,5.627044,9.716411
SA01233,sandhill_crane,5.521257,10.134973
SA00075,sandhill_crane,12.210302,1.514586
SA08406,sandhill_crane,4.209122,10.524451
SN06734,snow_goose,12.513687,3.12862
SN09755,snow_goose,16.883804,3.633668
SA03673,sandhill_crane,13.062053,2.025535
SA05969,sandhill_crane,15.824549,3.563775
SN00711,snow_goose,12.248076,11.844691
SA09594,sandhill_crane,11.60436,3.645865
SN01527,snow_goose,16.372221,4.298614
SA01571,sandhill_crane,7.827294,3.101231
SN01444,snow_goose,5.887477,11.043647
SN08867,snow_goose,1.929849,4.721231
SA04732,sandhill_crane,8.506964,3.063073
SA05264,sandhill_crane,4.514172,10.407254
SA01643,sandhill_crane,13.702232,12.732455
SA07181,sandhill_crane,6.452941,5.582568
SA00511,sandhill_crane,13.365052,11.026249
SA00187,sandhill_crane,12.55445,10.282602
SA06655,sandhill_crane,12.052534,2.312275
SA03099,sandhill_crane,8.38637,2.851197
SA05878,sandhill_crane,2.193558,5.647642
SA04408,sandhill_crane,13.912144,13.639002
SN03160,snow_goose,1.940091,4.618429
SA06384,sandhill_crane,12.323104,10.673451
SA04126,sandhill_crane,12.370439,11.167794
SN04650,snow_goose,5.906369,9.957881
SN04747,snow_goose,6.183961,5.239969
SA01464,sandhill_crane,13.393842,12.483509
SA09667,sandhill_crane,12.301792,2.287305
SA06724,sandhill_crane,13.630339,12.957774
SA09029,sandhill_crane,11.867369,2.106146
SA06477,sandhill_crane,12.355641,13.402895
SN00931,snow_goose,13.168592,2.109075
SA03489,sandhill_crane,15.966548,3.151199
SA06451,sandhill_crane,12.484105,1.854184
SN08013,snow_goose,5.334668,5.728962
SA02501,sandhill_crane,6.14702,6.084004
SA03203,sandhill_crane,8.91164,2.2672
SA04330,sandhill_crane,9.261332,2.014851
SN05680,snow_goose,5.46389,11.155436
SN06750,snow_goose,16.890726,2.81725
SA04035,sandhill_crane,11.998767,3.327854
SN03019,snow_goose,5.124646,10.654973
SA05313,sandhill_crane,16.381389,3.854987
SA06590,sandhill_crane,4.897645,9.477495
SA03464,sandhill_crane,7.965533,5.292748
SN05395,snow_goose,12.629909,2.146942
SN07328,snow_goose,13.934597,14.16619
SN09772,snow_goose,2.461824,4.439188
SA05141,sandhill_crane,13.131712,12.522405
SA00370,sandhill_crane,8.515758,2.283881
SA02604,sandhill_crane,2.290841,4.406563
SA02179,sandhill_crane,13.86635,12.736128
